date,BTC,ETH,SOL
2026-01-26,27.248402923518594,42.669490956484246,43.33543524389644
2026-01-27,27.838011886712067,44.229474985903856,44.854494956620414
2026-01-28,27.985769696592378,45.16711810089508,45.358492927902475
2026-01-29,27.88168376942504,45.168179412223296,45.353998041148515
2026-01-30,31.59473460006937,48.8197914822916,48.53594171741096
2026-01-31,31.5074861221115,50.204652619201894,48.535896747749206
2026-02-01,36.388257034821905,57.36809471210653,56.944860662336836
2026-02-02,36.404716059828665,58.81206559198403,56.10311922273697
2026-02-03,37.18081660257786,60.04966237060374,57.325643230231464
2026-02-04,38.366899245174444,61.095889228494904,59.76841629495667
2026-02-05,37.74079916652814,60.25883914484822,59.80892184463615
2026-02-06,56.13522399794755,74.04917013155408,72.73181282226153
2026-02-07,67.17723029283333,84.63141525261221,81.57341093262978
2026-02-08,67.20441947479746,85.026613992381,81.24062906757482
2026-02-09,67.64961088952671,85.12150141158465,81.26941847147744
2026-02-10,67.61418932674931,85.19032285435404,81.23838790146691
2026-02-11,67.57013805689989,85.258891804008,80.77802223634822
2026-02-12,67.65141869533619,85.56451253422675,81.01456165374397
2026-02-13,65.64443502893083,81.71548942983209,78.96368434798791
2026-02-14,66.76938384400826,83.73353310037463,83.15911857536817
2026-02-15,67.14429969124166,84.3365288319474,85.08416187174672
2026-02-16,67.09196166434353,85.26651699590133,84.51624376786093
2026-02-17,67.1850624927594,85.69790565777484,84.75057189923604
2026-02-18,67.25958012009812,85.68798798619339,84.94702826131098
